reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-17,wk inc covid hosp,1,2026-01-17,Ontario,quantile,0.1,279.0
2026-01-17,wk inc covid hosp,1,2026-01-17,Ontario,quantile,0.25,321.0
2026-01-17,wk inc covid hosp,1,2026-01-17,Ontario,quantile,0.5,370.0
2026-01-17,wk inc covid hosp,1,2026-01-17,Ontario,quantile,0.75,419.0
2026-01-17,wk inc covid hosp,1,2026-01-17,Ontario,quantile,0.9,460.0
2026-01-17,wk inc covid hosp,1,2026-01-17,Ontario,quantile,0.975,506.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Ontario,quantile,0.025,208.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Ontario,quantile,0.1,266.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Ontario,quantile,0.25,321.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Ontario,quantile,0.5,382.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Ontario,quantile,0.75,444.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Ontario,quantile,0.9,497.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Ontario,quantile,0.975,556.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Ontario,quantile,0.025,180.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Ontario,quantile,0.1,254.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Ontario,quantile,0.25,319.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Ontario,quantile,0.5,394.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Ontario,quantile,0.75,470.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Ontario,quantile,0.9,535.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Ontario,quantile,0.975,608.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,Toronto,quantile,0.025,39.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,Toronto,quantile,0.1,46.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,Toronto,quantile,0.25,52.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,Toronto,quantile,0.5,60.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,Toronto,quantile,0.75,68.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,Toronto,quantile,0.9,74.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,Toronto,quantile,0.975,81.0
2026-01-17,wk inc covid hosp,0,2026-01-10,Toronto,quantile,0.025,54.0
2026-01-17,wk inc covid hosp,0,2026-01-10,Toronto,quantile,0.1,61.0
2026-01-17,wk inc covid hosp,0,2026-01-10,Toronto,quantile,0.25,68.0
2026-01-17,wk inc covid hosp,0,2026-01-10,Toronto,quantile,0.5,75.0
2026-01-17,wk inc covid hosp,0,2026-01-10,Toronto,quantile,0.75,83.0
2026-01-17,wk inc covid hosp,0,2026-01-10,Toronto,quantile,0.9,89.0
2026-01-17,wk inc covid hosp,0,2026-01-10,Toronto,quantile,0.975,97.0
2026-01-17,wk inc covid hosp,1,2026-01-17,Toronto,quantile,0.025,47.0
2026-01-17,wk inc covid hosp,1,2026-01-17,Toronto,quantile,0.1,57.0
2026-01-17,wk inc covid hosp,1,2026-01-17,Toronto,quantile,0.25,66.0
2026-01-17,wk inc covid hosp,1,2026-01-17,Toronto,quantile,0.5,76.0
2026-01-17,wk inc covid hosp,1,2026-01-17,Toronto,quantile,0.75,86.0
2026-01-17,wk inc covid hosp,1,2026-01-17,Toronto,quantile,0.9,95.0
2026-01-17,wk inc covid hosp,1,2026-01-17,Toronto,quantile,0.975,104.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Toronto,quantile,0.025,40.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Toronto,quantile,0.1,52.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Toronto,quantile,0.25,63.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Toronto,quantile,0.5,76.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Toronto,quantile,0.75,89.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Toronto,quantile,0.9,100.0
2026-01-17,wk inc covid hosp,2,2026-01-24,Toronto,quantile,0.975,111.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Toronto,quantile,0.025,33.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Toronto,quantile,0.1,48.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Toronto,quantile,0.25,61.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Toronto,quantile,0.5,76.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Toronto,quantile,0.75,91.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Toronto,quantile,0.9,105.0
2026-01-17,wk inc covid hosp,3,2026-01-31,Toronto,quantile,0.975,119.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,West,quantile,0.025,106.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,West,quantile,0.1,117.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,West,quantile,0.25,127.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,West,quantile,0.5,139.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,West,quantile,0.75,151.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,West,quantile,0.9,161.0
2026-01-17,wk inc covid hosp,-1,2026-01-10,West,quantile,0.975,172.0
2026-01-17,wk inc covid hosp,0,2026-01-10,West,quantile,0.025,102.0
2026-01-17,wk inc covid hosp,0,2026-01-10,West,quantile,0.1,114.0
2026-01-17,wk inc covid hosp,0,2026-01-10,West,quantile,0.25,123.0
2026-01-17,wk inc covid hosp,0,2026-01-10,West,quantile,0.5,135.0
2026-01-17,wk inc covid hosp,0,2026-01-10,West,quantile,0.75,146.0
2026-01-17,wk inc covid hosp,0,2026-01-10,West,quantile,0.9,156.0
2026-01-17,wk inc covid hosp,0,2026-01-10,West,quantile,0.975,167.0
2026-01-17,wk inc covid hosp,1,2026-01-17,West,quantile,0.025,96.0
2026-01-17,wk inc covid hosp,1,2026-01-17,West,quantile,0.1,111.0
2026-01-17,wk inc covid hosp,1,2026-01-17,West,quantile,0.25,125.0
2026-01-17,wk inc covid hosp,1,2026-01-17,West,quantile,0.5,141.0
2026-01-17,wk inc covid hosp,1,2026-01-17,West,quantile,0.75,157.0
2026-01-17,wk inc covid hosp,1,2026-01-17,West,quantile,0.9,171.0
2026-01-17,wk inc covid hosp,1,2026-01-17,West,quantile,0.975,187.0
2026-01-17,wk inc covid hosp,2,2026-01-24,West,quantile,0.025,88.0
2026-01-17,wk inc covid hosp,2,2026-01-24,West,quantile,0.1,109.0
2026-01-17,wk inc covid hosp,2,2026-01-24,West,quantile,0.25,127.0
2026-01-17,wk inc covid hosp,2,2026-01-24,West,quantile,0.5,148.0
2026-01-17,wk inc covid hosp,2,2026-01-24,West,quantile,0.75,168.0
2026-01-17,wk inc covid hosp,2,2026-01-24,West,quantile,0.9,187.0
2026-01-17,wk inc covid hosp,2,2026-01-24,West,quantile,0.975,207.0
2026-01-17,wk inc covid hosp,3,2026-01-31,West,quantile,0.025,79.0
2026-01-17,wk inc covid hosp,3,2026-01-31,West,quantile,0.1,105.0
2026-01-17,wk inc covid hosp,3,2026-01-31,West,quantile,0.25,128.0
2026-01-17,wk inc covid hosp,3,2026-01-31,West,quantile,0.5,154.0
2026-01-17,wk inc covid hosp,3,2026-01-31,West,quantile,0.75,180.0
2026-01-17,wk inc covid hosp,3,2026-01-31,West,quantile,0.9,203.0
2026-01-17,wk inc covid hosp,3,2026-01-31,West,quantile,0.975,229.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,Central,quantile,0.025,18.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,Central,quantile,0.1,68.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,Central,quantile,0.25,114.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,Central,quantile,0.5,165.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,Central,quantile,0.75,216.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,Central,quantile,0.9,261.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,Central,quantile,0.975,312.0
2026-01-17,wk inc flu hosp,0,2026-01-10,Central,quantile,0.025,32.0
2026-01-17,wk inc flu hosp,0,2026-01-10,Central,quantile,0.1,83.0
2026-01-17,wk inc flu hosp,0,2026-01-10,Central,quantile,0.25,129.0
2026-01-17,wk inc flu hosp,0,2026-01-10,Central,quantile,0.5,180.0
2026-01-17,wk inc flu hosp,0,2026-01-10,Central,quantile,0.75,231.0
2026-01-17,wk inc flu hosp,0,2026-01-10,Central,quantile,0.9,276.0
2026-01-17,wk inc flu hosp,0,2026-01-10,Central,quantile,0.975,326.0
2026-01-17,wk inc flu hosp,1,2026-01-17,Central,quantile,0.025,7.0
2026-01-17,wk inc flu hosp,1,2026-01-17,Central,quantile,0.1,77.0
2026-01-17,wk inc flu hosp,1,2026-01-17,Central,quantile,0.25,138.0
2026-01-17,wk inc flu hosp,1,2026-01-17,Central,quantile,0.5,206.0
2026-01-17,wk inc flu hosp,1,2026-01-17,Central,quantile,0.75,275.0
2026-01-17,wk inc flu hosp,1,2026-01-17,Central,quantile,0.9,337.0
2026-01-17,wk inc flu hosp,1,2026-01-17,Central,quantile,0.975,406.0
2026-01-17,wk inc flu hosp,2,2026-01-24,Central,quantile,0.025,0.0
2026-01-17,wk inc flu hosp,2,2026-01-24,Central,quantile,0.1,43.0
2026-01-17,wk inc flu hosp,2,2026-01-24,Central,quantile,0.25,120.0
2026-01-17,wk inc flu hosp,2,2026-01-24,Central,quantile,0.5,207.0
2026-01-17,wk inc flu hosp,2,2026-01-24,Central,quantile,0.75,293.0
2026-01-17,wk inc flu hosp,2,2026-01-24,Central,quantile,0.9,370.0
2026-01-17,wk inc flu hosp,2,2026-01-24,Central,quantile,0.975,457.0
2026-01-17,wk inc flu hosp,3,2026-01-31,Central,quantile,0.025,0.0
2026-01-17,wk inc flu hosp,3,2026-01-31,Central,quantile,0.1,10.0
2026-01-17,wk inc flu hosp,3,2026-01-31,Central,quantile,0.25,102.0
2026-01-17,wk inc flu hosp,3,2026-01-31,Central,quantile,0.5,206.0
2026-01-17,wk inc flu hosp,3,2026-01-31,Central,quantile,0.75,309.0
2026-01-17,wk inc flu hosp,3,2026-01-31,Central,quantile,0.9,402.0
2026-01-17,wk inc flu hosp,3,2026-01-31,Central,quantile,0.975,509.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,East,quantile,0.025,111.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,East,quantile,0.1,135.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,East,quantile,0.25,157.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,East,quantile,0.5,181.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,East,quantile,0.75,205.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,East,quantile,0.9,227.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,East,quantile,0.975,251.0
2026-01-17,wk inc flu hosp,0,2026-01-10,East,quantile,0.025,88.0
2026-01-17,wk inc flu hosp,0,2026-01-10,East,quantile,0.1,112.0
2026-01-17,wk inc flu hosp,0,2026-01-10,East,quantile,0.25,133.0
2026-01-17,wk inc flu hosp,0,2026-01-10,East,quantile,0.5,157.0
2026-01-17,wk inc flu hosp,0,2026-01-10,East,quantile,0.75,181.0
2026-01-17,wk inc flu hosp,0,2026-01-10,East,quantile,0.9,203.0
2026-01-17,wk inc flu hosp,0,2026-01-10,East,quantile,0.975,226.0
2026-01-17,wk inc flu hosp,1,2026-01-17,East,quantile,0.025,125.0
2026-01-17,wk inc flu hosp,1,2026-01-17,East,quantile,0.1,158.0
2026-01-17,wk inc flu hosp,1,2026-01-17,East,quantile,0.25,187.0
2026-01-17,wk inc flu hosp,1,2026-01-17,East,quantile,0.5,220.0
2026-01-17,wk inc flu hosp,1,2026-01-17,East,quantile,0.75,252.0
2026-01-17,wk inc flu hosp,1,2026-01-17,East,quantile,0.9,280.0
2026-01-17,wk inc flu hosp,1,2026-01-17,East,quantile,0.975,312.0
2026-01-17,wk inc flu hosp,2,2026-01-24,East,quantile,0.025,109.0
2026-01-17,wk inc flu hosp,2,2026-01-24,East,quantile,0.1,150.0
2026-01-17,wk inc flu hosp,2,2026-01-24,East,quantile,0.25,185.0
2026-01-17,wk inc flu hosp,2,2026-01-24,East,quantile,0.5,227.0
2026-01-17,wk inc flu hosp,2,2026-01-24,East,quantile,0.75,267.0
2026-01-17,wk inc flu hosp,2,2026-01-24,East,quantile,0.9,304.0
2026-01-17,wk inc flu hosp,2,2026-01-24,East,quantile,0.975,345.0
2026-01-17,wk inc flu hosp,3,2026-01-31,East,quantile,0.025,85.0
2026-01-17,wk inc flu hosp,3,2026-01-31,East,quantile,0.1,134.0
2026-01-17,wk inc flu hosp,3,2026-01-31,East,quantile,0.25,177.0
2026-01-17,wk inc flu hosp,3,2026-01-31,East,quantile,0.5,226.0
2026-01-17,wk inc flu hosp,3,2026-01-31,East,quantile,0.75,276.0
2026-01-17,wk inc flu hosp,3,2026-01-31,East,quantile,0.9,319.0
2026-01-17,wk inc flu hosp,3,2026-01-31,East,quantile,0.975,369.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,North East,quantile,0.025,1.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,North East,quantile,0.1,16.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,North East,quantile,0.25,29.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,North East,quantile,0.5,45.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,North East,quantile,0.75,60.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,North East,quantile,0.9,74.0
2026-01-17,wk inc flu hosp,-1,2026-01-10,North East,quantile,0.975,89.0
2026-01-17,wk inc flu hosp,0,2026-01-10,North East,quantile,0.025,8.0
2026-01-17,wk inc flu hosp,0,2026-01-10,North East,quantile,0.1,23.0
2026-01-17,wk inc flu hosp,0,2026-01-10,North East,quantile,0.25,37.0
2026-01-17,wk inc flu hosp,0,2026-01-10,North East,quantile,0.5,52.0
2026-01-17,wk inc flu hosp,0,2026-01-10,North East,quantile,0.75,68.0
2026-01-17,wk inc flu hosp,0,2026-01-10,North East,quantile,0.9,81.0
2026-01-17,wk inc flu hosp,0,2026-01-10,North East,quantile,0.975,96.0
2026-01-17,wk inc flu hosp,1,2026-01-17,North East,quantile,0.025,0.0
2026-01-17,wk inc flu hosp,1,2026-01-17,North East,quantile,0.1,17.0
2026-01-17,wk inc flu hosp,1,2026-01-17,North East,quantile,0.25,36.0
2026-01-17,wk inc flu hosp,1,2026-01-17,North East,quantile,0.5,56.0
2026-01-17,wk inc flu hosp,1,2026-01-17,North East,quantile,0.75,77.0
2026-01-17,wk inc flu hosp,1,2026-01-17,North East,quantile,0.9,95.0
2026-01-17,wk inc flu hosp,1,2026-01-17,North East,quantile,0.975,115.0
2026-01-17,wk inc flu hosp,2,2026-01-24,North East,quantile,0.025,0.0
