"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"East","2026-05-09","2026-05-09","wk inc rsv hosp",0,"quantile",0.975,17.875
"East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.025,0
"East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.1,0.75
"East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.25,5.75
"East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.5,13.75
"East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.75,25.75
"East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.9,40.5
"East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.975,66.875
"East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.025,0
"East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.1,0
"East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.25,0.125
"East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.5,2.375
"East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.75,8.75
"East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.9,18.75
"East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.975,40.25
"East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.025,0.125
"East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.1,2.75
"East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.25,5
"East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.5,7.125
"East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.75,11.875
"East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.9,15.625
"East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.975,22.125
"East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.025,0
"East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.1,0.125
"East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.25,4.5
"East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.5,13.75
"East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.75,27.875
"East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.9,49.25
"East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.975,96.875
"East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.025,0
"East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.1,0
"East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.25,0
"East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.5,2.625
"East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.75,11.125
"East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.9,21.125
"East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.975,52.75
"East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.025,0
"East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.1,1
"East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.25,4.125
"East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.5,6.875
"East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.75,12.125
"East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.9,16.75
"East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.975,26.25
"East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.025,0
"East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.1,0
"East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.25,4.125
"East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.5,15.875
"East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.75,33.5
"East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.9,59.5
"East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.975,127.125
"East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.025,0
"East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.1,0
"East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.25,0
"East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.5,3.875
"East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.75,13.5
"East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.9,27.125
"East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.975,72.875
"East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.025,0
"East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.1,0.25
"East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.25,3.25
"East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.5,7
"East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.75,12.75
"East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.9,18.375
"East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.975,30.125
"North East","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.025,0
"North East","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.1,0.25
"North East","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.25,0.25
"North East","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.5,2
"North East","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.75,7.75
"North East","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.9,11
"North East","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.975,13.5
"North East","2026-05-02","2026-05-09","wk inc flu hosp",-1,"quantile",0.025,0
"North East","2026-05-02","2026-05-09","wk inc flu hosp",-1,"quantile",0.1,0.5
"North East","2026-05-02","2026-05-09","wk inc flu hosp",-1,"quantile",0.25,0.5
"North East","2026-05-02","2026-05-09","wk inc flu hosp",-1,"quantile",0.5,2
"North East","2026-05-02","2026-05-09","wk inc flu hosp",-1,"quantile",0.75,6
"North East","2026-05-02","2026-05-09","wk inc flu hosp",-1,"quantile",0.9,7.5
"North East","2026-05-02","2026-05-09","wk inc flu hosp",-1,"quantile",0.975,9
"North East","2026-05-02","2026-05-09","wk inc rsv hosp",-1,"quantile",0.025,0
"North East","2026-05-02","2026-05-09","wk inc rsv hosp",-1,"quantile",0.1,0.25
"North East","2026-05-02","2026-05-09","wk inc rsv hosp",-1,"quantile",0.25,0.25
"North East","2026-05-02","2026-05-09","wk inc rsv hosp",-1,"quantile",0.5,1.5
"North East","2026-05-02","2026-05-09","wk inc rsv hosp",-1,"quantile",0.75,2.25
"North East","2026-05-02","2026-05-09","wk inc rsv hosp",-1,"quantile",0.9,2.75
"North East","2026-05-02","2026-05-09","wk inc rsv hosp",-1,"quantile",0.975,4
"North East","2026-05-09","2026-05-09","wk inc covid hosp",0,"quantile",0.025,0.5
"North East","2026-05-09","2026-05-09","wk inc covid hosp",0,"quantile",0.1,0.5
"North East","2026-05-09","2026-05-09","wk inc covid hosp",0,"quantile",0.25,0.625
"North East","2026-05-09","2026-05-09","wk inc covid hosp",0,"quantile",0.5,1.625
"North East","2026-05-09","2026-05-09","wk inc covid hosp",0,"quantile",0.75,5.375
"North East","2026-05-09","2026-05-09","wk inc covid hosp",0,"quantile",0.9,7.875
"North East","2026-05-09","2026-05-09","wk inc covid hosp",0,"quantile",0.975,12.5
"North East","2026-05-09","2026-05-09","wk inc flu hosp",0,"quantile",0.025,0.5
"North East","2026-05-09","2026-05-09","wk inc flu hosp",0,"quantile",0.1,0.666666666666667
"North East","2026-05-09","2026-05-09","wk inc flu hosp",0,"quantile",0.25,1.16666666666667
"North East","2026-05-09","2026-05-09","wk inc flu hosp",0,"quantile",0.5,2
"North East","2026-05-09","2026-05-09","wk inc flu hosp",0,"quantile",0.75,3.5
"North East","2026-05-09","2026-05-09","wk inc flu hosp",0,"quantile",0.9,4.66666666666667
"North East","2026-05-09","2026-05-09","wk inc flu hosp",0,"quantile",0.975,7.83333333333333
"North East","2026-05-09","2026-05-09","wk inc rsv hosp",0,"quantile",0.025,0.625
"North East","2026-05-09","2026-05-09","wk inc rsv hosp",0,"quantile",0.1,0.75
"North East","2026-05-09","2026-05-09","wk inc rsv hosp",0,"quantile",0.25,0.875
"North East","2026-05-09","2026-05-09","wk inc rsv hosp",0,"quantile",0.5,1.75
"North East","2026-05-09","2026-05-09","wk inc rsv hosp",0,"quantile",0.75,2.375
"North East","2026-05-09","2026-05-09","wk inc rsv hosp",0,"quantile",0.9,2.75
"North East","2026-05-09","2026-05-09","wk inc rsv hosp",0,"quantile",0.975,4
"North East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.025,0
"North East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.1,0
"North East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.25,0
"North East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.5,2.625
"North East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.75,8.875
"North East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.9,18.75
"North East","2026-05-16","2026-05-09","wk inc covid hosp",1,"quantile",0.975,40.375
"North East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.025,0
"North East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.1,0
"North East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.25,0.166666666666667
"North East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.5,2.16666666666667
"North East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.75,5.5
"North East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.9,9.16666666666667
"North East","2026-05-16","2026-05-09","wk inc flu hosp",1,"quantile",0.975,24.6666666666667
"North East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.025,0.125
"North East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.1,0.125
"North East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.25,0.75
"North East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.5,1.875
"North East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.75,3
"North East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.9,4.875
"North East","2026-05-16","2026-05-09","wk inc rsv hosp",1,"quantile",0.975,9.625
"North East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.025,0
"North East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.1,0
"North East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.25,0
"North East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.5,3.5
"North East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.75,12.5
"North East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.9,28.375
"North East","2026-05-23","2026-05-09","wk inc covid hosp",2,"quantile",0.975,70
"North East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.025,0
"North East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.1,0
"North East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.25,0
"North East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.5,2.83333333333333
"North East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.75,7.66666666666667
"North East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.9,13.8333333333333
"North East","2026-05-23","2026-05-09","wk inc flu hosp",2,"quantile",0.975,42
"North East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.025,0.125
"North East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.1,0.125
"North East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.25,0.5
"North East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.5,2.125
"North East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.75,3.875
"North East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.9,6.25
"North East","2026-05-23","2026-05-09","wk inc rsv hosp",2,"quantile",0.975,13.75
"North East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.025,0
"North East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.1,0
"North East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.25,0
"North East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.5,5.5
"North East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.75,16.75
"North East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.9,37.625
"North East","2026-05-30","2026-05-09","wk inc covid hosp",3,"quantile",0.975,97.25
"North East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.025,0
"North East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.1,0
"North East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.25,0
"North East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.5,3.83333333333333
"North East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.75,10.3333333333333
"North East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.9,18.3333333333333
"North East","2026-05-30","2026-05-09","wk inc flu hosp",3,"quantile",0.975,57.8333333333333
"North East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.025,0.125
"North East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.1,0.125
"North East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.25,0.25
"North East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.5,2.375
"North East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.75,4.75
"North East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.9,7.875
"North East","2026-05-30","2026-05-09","wk inc rsv hosp",3,"quantile",0.975,17.625
"North West","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.025,0
"North West","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.1,0
"North West","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.25,0
"North West","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.5,0
"North West","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.75,0.5
"North West","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.9,0.5
"North West","2026-05-02","2026-05-09","wk inc covid hosp",-1,"quantile",0.975,0.5
"North West","2026-05-02","2026-05-09","wk inc flu hosp",-1,"quantile",0.025,0
"North West","2026-05-02","2026-05-09","wk inc flu hosp",-1,"quantile",0.1,0.5
