"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"East","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.975,123
"East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.025,0
"East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.1,1.5
"East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.25,6
"East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.5,9.5
"East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.75,13
"East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.9,20.25
"East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.975,48.75
"East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.025,4.25
"East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.1,14.5
"East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.25,18
"East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.5,20
"East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.75,22.25
"East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.9,25.75
"East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.975,35.75
"East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.025,0
"East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.1,10.25
"East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.25,29.5
"East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.5,42.75
"East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.75,59.75
"East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.9,93.75
"East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.975,184
"East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.025,0
"East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.1,0.25
"East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.25,4.5
"East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.5,10.75
"East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.75,17.25
"East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.9,27.75
"East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.975,77.5
"East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.025,0.5
"East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.1,11.5
"East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.25,16.75
"East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.5,19.75
"East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.75,23
"East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.9,28
"East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.975,44.25
"East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.025,0
"East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.1,5.25
"East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.25,23
"East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.5,40.75
"East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.75,65
"East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.9,109.25
"East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.975,238.75
"East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.025,0
"East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.1,0
"East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.25,3.25
"East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.5,12
"East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.75,21.5
"East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.9,35.5
"East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.975,101.5
"East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.025,0
"East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.1,7.75
"East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.25,14.75
"East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.5,18.75
"East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.75,23
"East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.9,30
"East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.975,50.5
"North East","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.025,0.75
"North East","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.1,1
"North East","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.25,1.5
"North East","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.5,2.5
"North East","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.75,3.75
"North East","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.9,6.25
"North East","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.975,12
"North East","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.025,0.5
"North East","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.1,0.5
"North East","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.25,0.75
"North East","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.5,1
"North East","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.75,1.5
"North East","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.9,2.75
"North East","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.975,6.75
"North East","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.025,4
"North East","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.1,5.25
"North East","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.25,5.5
"North East","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.5,6.25
"North East","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.75,6.75
"North East","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.9,7
"North East","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.975,8.25
"North East","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.025,0
"North East","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.1,0
"North East","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.25,0.25
"North East","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.5,2.5
"North East","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.75,10.25
"North East","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.9,26
"North East","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.975,67
"North East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.025,0
"North East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.1,0
"North East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.25,0
"North East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.5,2
"North East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.75,4.75
"North East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.9,9.75
"North East","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.975,32.5
"North East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.025,0.25
"North East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.1,2.25
"North East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.25,5
"North East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.5,6.5
"North East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.75,8.25
"North East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.9,11
"North East","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.975,19.25
"North East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.025,0
"North East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.1,0
"North East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.25,0
"North East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.5,4
"North East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.75,17.5
"North East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.9,46.5
"North East","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.975,127.5
"North East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.025,0
"North East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.1,0
"North East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.25,0
"North East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.5,3.5
"North East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.75,8.75
"North East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.9,16.5
"North East","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.975,60.5
"North East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.025,0
"North East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.1,1.25
"North East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.25,4
"North East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.5,6.75
"North East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.75,9.5
"North East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.9,13.5
"North East","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.975,27.25
"North East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.025,0
"North East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.1,0
"North East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.25,0
"North East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.5,7.25
"North East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.75,26.5
"North East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.9,65.25
"North East","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.975,183.75
"North East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.025,0
"North East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.1,0
"North East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.25,0
"North East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.5,5
"North East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.75,12.5
"North East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.9,24
"North East","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.975,83.5
"North East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.025,0
"North East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.1,0.5
"North East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.25,4
"North East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.5,7.25
"North East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.75,10.75
"North East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.9,16.5
"North East","2026-04-25","2026-04-04","wk inc rsv hosp",3,"quantile",0.975,34.75
"North West","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.025,0.25
"North West","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.1,0.25
"North West","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.25,0.25
"North West","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.5,1
"North West","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.75,1.75
"North West","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.9,3.25
"North West","2026-04-04","2026-04-04","wk inc covid hosp",0,"quantile",0.975,7.5
"North West","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.025,0
"North West","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.1,0
"North West","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.25,0
"North West","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.5,0
"North West","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.75,0.5
"North West","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.9,1.25
"North West","2026-04-04","2026-04-04","wk inc flu hosp",0,"quantile",0.975,3.75
"North West","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.025,1.25
"North West","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.1,2.25
"North West","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.25,2.5
"North West","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.5,3
"North West","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.75,3.25
"North West","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.9,3.5
"North West","2026-04-04","2026-04-04","wk inc rsv hosp",0,"quantile",0.975,4.75
"North West","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.025,0
"North West","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.1,0
"North West","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.25,0
"North West","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.5,2.5
"North West","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.75,9.5
"North West","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.9,24.5
"North West","2026-04-11","2026-04-04","wk inc covid hosp",1,"quantile",0.975,63.75
"North West","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.025,0
"North West","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.1,0
"North West","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.25,0
"North West","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.5,1
"North West","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.75,3.5
"North West","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.9,8
"North West","2026-04-11","2026-04-04","wk inc flu hosp",1,"quantile",0.975,28.75
"North West","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.025,0
"North West","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.1,0.25
"North West","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.25,1.75
"North West","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.5,3.25
"North West","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.75,5
"North West","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.9,7.5
"North West","2026-04-11","2026-04-04","wk inc rsv hosp",1,"quantile",0.975,15.75
"North West","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.025,0
"North West","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.1,0
"North West","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.25,0
"North West","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.5,5.25
"North West","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.75,17.5
"North West","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.9,45.25
"North West","2026-04-18","2026-04-04","wk inc covid hosp",2,"quantile",0.975,124.5
"North West","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.025,0
"North West","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.1,0
"North West","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.25,0
"North West","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.5,2.5
"North West","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.75,7.25
"North West","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.9,14.5
"North West","2026-04-18","2026-04-04","wk inc flu hosp",2,"quantile",0.975,56.5
"North West","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.025,0
"North West","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.1,0.25
"North West","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.25,1.5
"North West","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.5,4
"North West","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.75,6.5
"North West","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.9,10.25
"North West","2026-04-18","2026-04-04","wk inc rsv hosp",2,"quantile",0.975,24
"North West","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.025,0
"North West","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.1,0
"North West","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.25,0
"North West","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.5,9.25
"North West","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.75,27
"North West","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.9,64
"North West","2026-04-25","2026-04-04","wk inc covid hosp",3,"quantile",0.975,180.75
"North West","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.025,0
"North West","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.1,0
"North West","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.25,0
"North West","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.5,4.25
"North West","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.75,11.25
"North West","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.9,21.25
"North West","2026-04-25","2026-04-04","wk inc flu hosp",3,"quantile",0.975,79.25
